ID,Datetime,Count
3238,01 Jun 2013 ,8
3239,01 Jun 2013 ,8
3240,01 Jul 2013 ,14
3241,01 Jul 2013 ,8
3242,01 Jul 2013 ,8
3243,01 Jul 2013 ,12
3244,01 Jul 2013 ,8
3245,01 Jul 2013 ,8
3246,01 Jul 2013 ,6
3247,01 Jul 2013 ,12
3248,01 Jul 2013 ,10
3249,01 Jul 2013 ,12
3250,01 Jul 2013 ,14
3251,01 Jul 2013 ,18
3252,01 Jul 2013 ,10
3253,01 Jul 2013 ,14
3254,01 Jul 2013 ,12
3255,01 Jul 2013 ,46
3256,01 Jul 2013 ,26
3257,01 Jul 2013 ,22
3258,01 Jul 2013 ,34
3259,01 Jul 2013 ,50
3260,01 Jul 2013 ,48
3261,01 Jul 2013 ,32
3262,01 Jul 2013 ,22
3263,01 Jul 2013 ,42
3264,01 Aug 2013 ,24
3265,01 Aug 2013 ,20
3266,01 Aug 2013 ,12
3267,01 Aug 2013 ,6
3268,01 Aug 2013 ,8
3269,01 Aug 2013 ,6
3270,01 Aug 2013 ,10
3271,01 Aug 2013 ,12
3272,01 Aug 2013 ,14
3273,01 Aug 2013 ,14
3274,01 Aug 2013 ,24
3275,01 Aug 2013 ,16
3276,01 Aug 2013 ,16
3277,01 Aug 2013 ,12
3278,01 Aug 2013 ,26
3279,01 Aug 2013 ,12
3280,01 Aug 2013 ,14
3281,01 Aug 2013 ,14
3282,01 Aug 2013 ,24
3283,01 Aug 2013 ,28
3284,01 Aug 2013 ,12
3285,01 Aug 2013 ,12
3286,01 Aug 2013 ,16
3287,01 Aug 2013 ,10
3288,01 Sep 2013 ,22
3289,01 Sep 2013 ,8
3290,01 Sep 2013 ,8
3291,01 Sep 2013 ,10
3292,01 Sep 2013 ,12
3293,01 Sep 2013 ,10
3294,01 Sep 2013 ,4
3295,01 Sep 2013 ,8
3296,01 Sep 2013 ,4
3297,01 Sep 2013 ,12
3298,01 Sep 2013 ,14
3299,01 Sep 2013 ,8
3300,01 Sep 2013 ,4
3301,01 Sep 2013 ,10
3302,01 Sep 2013 ,20
3303,01 Sep 2013 ,6
3304,01 Sep 2013 ,10
3305,01 Sep 2013 ,8
3306,01 Sep 2013 ,12
3307,01 Sep 2013 ,6
3308,01 Sep 2013 ,10
3309,01 Sep 2013 ,10
3310,01 Sep 2013 ,18
3311,01 Sep 2013 ,4
3312,01 Oct 2013 ,8
3313,01 Oct 2013 ,8
3314,01 Oct 2013 ,8
3315,01 Oct 2013 ,6
3316,01 Oct 2013 ,6
3317,01 Oct 2013 ,4
3318,01 Oct 2013 ,4
3319,01 Oct 2013 ,6
3320,01 Oct 2013 ,8
3321,01 Oct 2013 ,10
3322,01 Oct 2013 ,16
3323,01 Oct 2013 ,10
3324,01 Oct 2013 ,8
3325,01 Oct 2013 ,6
3326,01 Oct 2013 ,18
3327,01 Oct 2013 ,6
3328,01 Oct 2013 ,4
3329,01 Oct 2013 ,12
3330,01 Oct 2013 ,14
3331,01 Oct 2013 ,18
3332,01 Oct 2013 ,2
3333,01 Oct 2013 ,16
3334,01 Oct 2013 ,12
3335,01 Oct 2013 ,10
3336,01 Nov 2013 ,10
3337,01 Nov 2013 ,8
3338,01 Nov 2013 ,8
3339,01 Nov 2013 ,8
3340,01 Nov 2013 ,6
3341,01 Nov 2013 ,6
3342,01 Nov 2013 ,8
3343,01 Nov 2013 ,12
3344,01 Nov 2013 ,8
3345,01 Nov 2013 ,20
3346,01 Nov 2013 ,40
3347,01 Nov 2013 ,28
3348,01 Nov 2013 ,26
3349,01 Nov 2013 ,14
3350,01 Nov 2013 ,18
3351,01 Nov 2013 ,10
3352,01 Nov 2013 ,16
3353,01 Nov 2013 ,12
3354,01 Nov 2013 ,16
3355,01 Nov 2013 ,10
3356,01 Nov 2013 ,16
3357,01 Nov 2013 ,18
3358,01 Nov 2013 ,16
3359,01 Nov 2013 ,10
3360,01 Dec 2013 ,28
3361,01 Dec 2013 ,22
3362,01 Dec 2013 ,16
3363,01 Dec 2013 ,4
3364,01 Dec 2013 ,18
3365,01 Dec 2013 ,8
3366,01 Dec 2013 ,2
3367,01 Dec 2013 ,8
3368,01 Dec 2013 ,6
3369,01 Dec 2013 ,6
3370,01 Dec 2013 ,4
3371,01 Dec 2013 ,10
3372,01 Dec 2013 ,8
3373,01 Dec 2013 ,4
3374,01 Dec 2013 ,6
3375,01 Dec 2013 ,14
3376,01 Dec 2013 ,6
3377,01 Dec 2013 ,10
3378,01 Dec 2013 ,6
3379,01 Dec 2013 ,10
3380,01 Dec 2013 ,8
3381,01 Dec 2013 ,6
3382,01 Dec 2013 ,8
3383,01 Dec 2013 ,4
3384,13 Jan 2013 ,18
3385,13 Jan 2013 ,6
3386,13 Jan 2013 ,6
3387,13 Jan 2013 ,4
3388,13 Jan 2013 ,2
3389,13 Jan 2013 ,4
3390,13 Jan 2013 ,4
3391,13 Jan 2013 ,8
3392,13 Jan 2013 ,4
3393,13 Jan 2013 ,6
3394,13 Jan 2013 ,8
3395,13 Jan 2013 ,4
3396,13 Jan 2013 ,4
3397,13 Jan 2013 ,10
3398,13 Jan 2013 ,8
3399,13 Jan 2013 ,10
3400,13 Jan 2013 ,8
3401,13 Jan 2013 ,4
3402,13 Jan 2013 ,8
3403,13 Jan 2013 ,6
3404,13 Jan 2013 ,8
3405,13 Jan 2013 ,8
3406,13 Jan 2013 ,14
3407,13 Jan 2013 ,12
3408,14 Jan 2013 ,16
3409,14 Jan 2013 ,12
3410,14 Jan 2013 ,6
3411,14 Jan 2013 ,6
3412,14 Jan 2013 ,4
3413,14 Jan 2013 ,2
3414,14 Jan 2013 ,8
3415,14 Jan 2013 ,8
3416,14 Jan 2013 ,12
3417,14 Jan 2013 ,4
3418,14 Jan 2013 ,12
3419,14 Jan 2013 ,2
3420,14 Jan 2013 ,10
3421,14 Jan 2013 ,8
3422,14 Jan 2013 ,12
3423,14 Jan 2013 ,16
3424,14 Jan 2013 ,6
3425,14 Jan 2013 ,6
3426,14 Jan 2013 ,12
3427,14 Jan 2013 ,12
3428,14 Jan 2013 ,16
3429,14 Jan 2013 ,32
3430,14 Jan 2013 ,18
3431,14 Jan 2013 ,22
3432,15 Jan 2013 ,36
3433,15 Jan 2013 ,12
3434,15 Jan 2013 ,10
3435,15 Jan 2013 ,18
3436,15 Jan 2013 ,20
3437,15 Jan 2013 ,14
3438,15 Jan 2013 ,4
3439,15 Jan 2013 ,14
3440,15 Jan 2013 ,8
3441,15 Jan 2013 ,32
3442,15 Jan 2013 ,34
3443,15 Jan 2013 ,36
3444,15 Jan 2013 ,46
3445,15 Jan 2013 ,30
3446,15 Jan 2013 ,34
3447,15 Jan 2013 ,28
3448,15 Jan 2013 ,22
3449,15 Jan 2013 ,24
3450,15 Jan 2013 ,36
3451,15 Jan 2013 ,64
3452,15 Jan 2013 ,24
3453,15 Jan 2013 ,26
3454,15 Jan 2013 ,48
3455,15 Jan 2013 ,42
3456,16 Jan 2013 ,40
3457,16 Jan 2013 ,50
3458,16 Jan 2013 ,38
3459,16 Jan 2013 ,24
3460,16 Jan 2013 ,20
3461,16 Jan 2013 ,14
3462,16 Jan 2013 ,16
3463,16 Jan 2013 ,16
3464,16 Jan 2013 ,22
3465,16 Jan 2013 ,36
3466,16 Jan 2013 ,18
3467,16 Jan 2013 ,20
3468,16 Jan 2013 ,14
3469,16 Jan 2013 ,32
3470,16 Jan 2013 ,40
3471,16 Jan 2013 ,30
3472,16 Jan 2013 ,36
3473,16 Jan 2013 ,22
3474,16 Jan 2013 ,28
3475,16 Jan 2013 ,20
3476,16 Jan 2013 ,22
3477,16 Jan 2013 ,26
3478,16 Jan 2013 ,26
3479,16 Jan 2013 ,16
3480,17 Jan 2013 ,14
3481,17 Jan 2013 ,16
3482,17 Jan 2013 ,24
3483,17 Jan 2013 ,10
3484,17 Jan 2013 ,8
3485,17 Jan 2013 ,8
3486,17 Jan 2013 ,10
3487,17 Jan 2013 ,12
3488,17 Jan 2013 ,26
3489,17 Jan 2013 ,20
3490,17 Jan 2013 ,44
3491,17 Jan 2013 ,34
3492,17 Jan 2013 ,48
3493,17 Jan 2013 ,22
3494,17 Jan 2013 ,28
3495,17 Jan 2013 ,18
3496,17 Jan 2013 ,60
3497,17 Jan 2013 ,54
3498,17 Jan 2013 ,56
3499,17 Jan 2013 ,64
3500,17 Jan 2013 ,38
3501,17 Jan 2013 ,78
3502,17 Jan 2013 ,136
3503,17 Jan 2013 ,64
3504,18 Jan 2013 ,44
3505,18 Jan 2013 ,40
3506,18 Jan 2013 ,22
3507,18 Jan 2013 ,30
3508,18 Jan 2013 ,12
3509,18 Jan 2013 ,16
3510,18 Jan 2013 ,14
3511,18 Jan 2013 ,28
3512,18 Jan 2013 ,24
3513,18 Jan 2013 ,20
3514,18 Jan 2013 ,36
3515,18 Jan 2013 ,30
3516,18 Jan 2013 ,24
3517,18 Jan 2013 ,44
3518,18 Jan 2013 ,34
3519,18 Jan 2013 ,32
3520,18 Jan 2013 ,28
3521,18 Jan 2013 ,52
3522,18 Jan 2013 ,40
3523,18 Jan 2013 ,42
3524,18 Jan 2013 ,38
3525,18 Jan 2013 ,36
3526,18 Jan 2013 ,30
3527,18 Jan 2013 ,26
3528,19 Jan 2013 ,54
3529,19 Jan 2013 ,48
3530,19 Jan 2013 ,30
3531,19 Jan 2013 ,26
3532,19 Jan 2013 ,16
3533,19 Jan 2013 ,12
3534,19 Jan 2013 ,16
3535,19 Jan 2013 ,14
3536,19 Jan 2013 ,10
3537,19 Jan 2013 ,24
3538,19 Jan 2013 ,18
3539,19 Jan 2013 ,12
3540,19 Jan 2013 ,6
3541,19 Jan 2013 ,10
3542,19 Jan 2013 ,10
3543,19 Jan 2013 ,8
3544,19 Jan 2013 ,8
3545,19 Jan 2013 ,12
3546,19 Jan 2013 ,14
3547,19 Jan 2013 ,22
3548,19 Jan 2013 ,10
3549,19 Jan 2013 ,14
3550,19 Jan 2013 ,24
3551,19 Jan 2013 ,26
3552,20 Jan 2013 ,32
3553,20 Jan 2013 ,24
3554,20 Jan 2013 ,16
3555,20 Jan 2013 ,8
3556,20 Jan 2013 ,8
3557,20 Jan 2013 ,4
3558,20 Jan 2013 ,12
3559,20 Jan 2013 ,4
3560,20 Jan 2013 ,14
3561,20 Jan 2013 ,10
3562,20 Jan 2013 ,22
3563,20 Jan 2013 ,20
3564,20 Jan 2013 ,20
3565,20 Jan 2013 ,20
3566,20 Jan 2013 ,16
3567,20 Jan 2013 ,18
3568,20 Jan 2013 ,12
3569,20 Jan 2013 ,20
3570,20 Jan 2013 ,36
3571,20 Jan 2013 ,18
3572,20 Jan 2013 ,24
3573,20 Jan 2013 ,16
3574,20 Jan 2013 ,20
3575,20 Jan 2013 ,16
3576,21 Jan 2013 ,22
3577,21 Jan 2013 ,16
3578,21 Jan 2013 ,22
3579,21 Jan 2013 ,14
3580,21 Jan 2013 ,12
3581,21 Jan 2013 ,16
3582,21 Jan 2013 ,10
3583,21 Jan 2013 ,22
3584,21 Jan 2013 ,24
3585,21 Jan 2013 ,34
3586,21 Jan 2013 ,40
3587,21 Jan 2013 ,30
3588,21 Jan 2013 ,30
3589,21 Jan 2013 ,34
3590,21 Jan 2013 ,28
3591,21 Jan 2013 ,22
3592,21 Jan 2013 ,32
3593,21 Jan 2013 ,30
3594,21 Jan 2013 ,44
3595,21 Jan 2013 ,44
3596,21 Jan 2013 ,62
3597,21 Jan 2013 ,94
3598,21 Jan 2013 ,68
3599,21 Jan 2013 ,82
3600,22 Jan 2013 ,54
3601,22 Jan 2013 ,64
3602,22 Jan 2013 ,30
3603,22 Jan 2013 ,28
3604,22 Jan 2013 ,20
3605,22 Jan 2013 ,22
3606,22 Jan 2013 ,16
3607,22 Jan 2013 ,28
3608,22 Jan 2013 ,20
3609,22 Jan 2013 ,18
3610,22 Jan 2013 ,28
3611,22 Jan 2013 ,32
3612,22 Jan 2013 ,18
3613,22 Jan 2013 ,28
3614,22 Jan 2013 ,40
3615,22 Jan 2013 ,24
3616,22 Jan 2013 ,38
3617,22 Jan 2013 ,36
3618,22 Jan 2013 ,32
3619,22 Jan 2013 ,36
3620,22 Jan 2013 ,30
3621,22 Jan 2013 ,18
3622,22 Jan 2013 ,30
3623,22 Jan 2013 ,28
3624,23 Jan 2013 ,22
3625,23 Jan 2013 ,32
3626,23 Jan 2013 ,30
3627,23 Jan 2013 ,12
3628,23 Jan 2013 ,18
3629,23 Jan 2013 ,12
3630,23 Jan 2013 ,12
3631,23 Jan 2013 ,20
3632,23 Jan 2013 ,18
3633,23 Jan 2013 ,12
3634,23 Jan 2013 ,18
3635,23 Jan 2013 ,14
3636,23 Jan 2013 ,24
3637,23 Jan 2013 ,12
3638,23 Jan 2013 ,30
3639,23 Jan 2013 ,34
3640,23 Jan 2013 ,14
3641,23 Jan 2013 ,24
3642,23 Jan 2013 ,20
3643,23 Jan 2013 ,16
3644,23 Jan 2013 ,30
3645,23 Jan 2013 ,26
3646,23 Jan 2013 ,22
3647,23 Jan 2013 ,36
3648,24 Jan 2013 ,38
3649,24 Jan 2013 ,42
3650,24 Jan 2013 ,52
3651,24 Jan 2013 ,24
3652,24 Jan 2013 ,10
3653,24 Jan 2013 ,14
3654,24 Jan 2013 ,12
3655,24 Jan 2013 ,12
3656,24 Jan 2013 ,16
3657,24 Jan 2013 ,14
3658,24 Jan 2013 ,14
3659,24 Jan 2013 ,26
3660,24 Jan 2013 ,12
3661,24 Jan 2013 ,26
3662,24 Jan 2013 ,18
3663,24 Jan 2013 ,18
3664,24 Jan 2013 ,20
3665,24 Jan 2013 ,22
3666,24 Jan 2013 ,26
3667,24 Jan 2013 ,20
3668,24 Jan 2013 ,16
3669,24 Jan 2013 ,18
3670,24 Jan 2013 ,26
3671,24 Jan 2013 ,8
3672,25 Jan 2013 ,22
3673,25 Jan 2013 ,34
3674,25 Jan 2013 ,28
3675,25 Jan 2013 ,6
3676,25 Jan 2013 ,8
3677,25 Jan 2013 ,8
3678,25 Jan 2013 ,10
3679,25 Jan 2013 ,6
3680,25 Jan 2013 ,16
3681,25 Jan 2013 ,6
3682,25 Jan 2013 ,20
3683,25 Jan 2013 ,18
3684,25 Jan 2013 ,16
3685,25 Jan 2013 ,10
3686,25 Jan 2013 ,14
3687,25 Jan 2013 ,16
3688,25 Jan 2013 ,12
3689,25 Jan 2013 ,36
3690,25 Jan 2013 ,38
3691,25 Jan 2013 ,28
3692,25 Jan 2013 ,14
3693,25 Jan 2013 ,28
3694,25 Jan 2013 ,46
3695,25 Jan 2013 ,30
3696,26 Jan 2013 ,24
3697,26 Jan 2013 ,20
3698,26 Jan 2013 ,22
3699,26 Jan 2013 ,14
3700,26 Jan 2013 ,10
3701,26 Jan 2013 ,16
3702,26 Jan 2013 ,6
3703,26 Jan 2013 ,4
3704,26 Jan 2013 ,12
3705,26 Jan 2013 ,14
3706,26 Jan 2013 ,14
3707,26 Jan 2013 ,12
3708,26 Jan 2013 ,6
3709,26 Jan 2013 ,10
3710,26 Jan 2013 ,12
3711,26 Jan 2013 ,8
3712,26 Jan 2013 ,16
3713,26 Jan 2013 ,12
3714,26 Jan 2013 ,18
3715,26 Jan 2013 ,14
3716,26 Jan 2013 ,6
3717,26 Jan 2013 ,10
3718,26 Jan 2013 ,8
3719,26 Jan 2013 ,26
3720,27 Jan 2013 ,26
3721,27 Jan 2013 ,10
3722,27 Jan 2013 ,14
3723,27 Jan 2013 ,8
3724,27 Jan 2013 ,12
3725,27 Jan 2013 ,16
3726,27 Jan 2013 ,14
3727,27 Jan 2013 ,4
3728,27 Jan 2013 ,8
3729,27 Jan 2013 ,12
3730,27 Jan 2013 ,22
3731,27 Jan 2013 ,18
3732,27 Jan 2013 ,20
3733,27 Jan 2013 ,10
3734,27 Jan 2013 ,4
3735,27 Jan 2013 ,14
3736,27 Jan 2013 ,10
3737,27 Jan 2013 ,8
3738,27 Jan 2013 ,14
3739,27 Jan 2013 ,12
3740,27 Jan 2013 ,14
3741,27 Jan 2013 ,12
3742,27 Jan 2013 ,16
3743,27 Jan 2013 ,10
3744,28 Jan 2013 ,8
3745,28 Jan 2013 ,16
3746,28 Jan 2013 ,14
3747,28 Jan 2013 ,10
3748,28 Jan 2013 ,10
3749,28 Jan 2013 ,16
3750,28 Jan 2013 ,14
3751,28 Jan 2013 ,8
3752,28 Jan 2013 ,12
3753,28 Jan 2013 ,16
3754,28 Jan 2013 ,14
3755,28 Jan 2013 ,14
3756,28 Jan 2013 ,30
3757,28 Jan 2013 ,16
3758,28 Jan 2013 ,26
3759,28 Jan 2013 ,24
3760,28 Jan 2013 ,20
3761,28 Jan 2013 ,14
3762,28 Jan 2013 ,40
3763,28 Jan 2013 ,18
3764,28 Jan 2013 ,22
3765,28 Jan 2013 ,20
3766,28 Jan 2013 ,32
3767,28 Jan 2013 ,28
3768,29 Jan 2013 ,16
3769,29 Jan 2013 ,8
3770,29 Jan 2013 ,18
3771,29 Jan 2013 ,18
3772,29 Jan 2013 ,6
3773,29 Jan 2013 ,16
3774,29 Jan 2013 ,2
3775,29 Jan 2013 ,10
3776,29 Jan 2013 ,10
3777,29 Jan 2013 ,14
3778,29 Jan 2013 ,14
3779,29 Jan 2013 ,14
3780,29 Jan 2013 ,16
3781,29 Jan 2013 ,16
3782,29 Jan 2013 ,12
3783,29 Jan 2013 ,8
3784,29 Jan 2013 ,20
3785,29 Jan 2013 ,12
3786,29 Jan 2013 ,12
3787,29 Jan 2013 ,18
3788,29 Jan 2013 ,26
3789,29 Jan 2013 ,16
3790,29 Jan 2013 ,20
3791,29 Jan 2013 ,20
3792,30 Jan 2013 ,16
3793,30 Jan 2013 ,10
3794,30 Jan 2013 ,16
3795,30 Jan 2013 ,12
3796,30 Jan 2013 ,6
3797,30 Jan 2013 ,8
3798,30 Jan 2013 ,12
3799,30 Jan 2013 ,10
3800,30 Jan 2013 ,26
3801,30 Jan 2013 ,28
3802,30 Jan 2013 ,20
3803,30 Jan 2013 ,42
3804,30 Jan 2013 ,20
3805,30 Jan 2013 ,24
3806,30 Jan 2013 ,36
3807,30 Jan 2013 ,28
3808,30 Jan 2013 ,26
3809,30 Jan 2013 ,32
3810,30 Jan 2013 ,36
3811,30 Jan 2013 ,12
3812,30 Jan 2013 ,22
3813,30 Jan 2013 ,24
3814,30 Jan 2013 ,20
3815,30 Jan 2013 ,22
3816,31 Jan 2013 ,22
3817,31 Jan 2013 ,16
3818,31 Jan 2013 ,18
3819,31 Jan 2013 ,16
3820,31 Jan 2013 ,28
3821,31 Jan 2013 ,30
3822,31 Jan 2013 ,42
3823,31 Jan 2013 ,10
3824,31 Jan 2013 ,14
3825,31 Jan 2013 ,18
3826,31 Jan 2013 ,24
3827,31 Jan 2013 ,26
3828,31 Jan 2013 ,34
3829,31 Jan 2013 ,36
3830,31 Jan 2013 ,10
3831,31 Jan 2013 ,18
3832,31 Jan 2013 ,16
3833,31 Jan 2013 ,34
3834,31 Jan 2013 ,22
3835,31 Jan 2013 ,22
3836,31 Jan 2013 ,28
3837,31 Jan 2013 ,28
3838,31 Jan 2013 ,62
3839,31 Jan 2013 ,40
3840,02 Jan 2013 ,44
3841,02 Jan 2013 ,16
3842,02 Jan 2013 ,20
3843,02 Jan 2013 ,26
3844,02 Jan 2013 ,10
3845,02 Jan 2013 ,20
3846,02 Jan 2013 ,10
3847,02 Jan 2013 ,12
3848,02 Jan 2013 ,16
3849,02 Jan 2013 ,10
3850,02 Jan 2013 ,20
3851,02 Jan 2013 ,30
3852,02 Jan 2013 ,20
3853,02 Jan 2013 ,18
3854,02 Jan 2013 ,28
3855,02 Jan 2013 ,30
3856,02 Jan 2013 ,14
3857,02 Jan 2013 ,24
3858,02 Jan 2013 ,16
3859,02 Jan 2013 ,22
3860,02 Jan 2013 ,14
3861,02 Jan 2013 ,20
3862,02 Jan 2013 ,12
3863,02 Jan 2013 ,12
3864,02 Feb 2013 ,22
3865,02 Feb 2013 ,18
3866,02 Feb 2013 ,6
3867,02 Feb 2013 ,8
3868,02 Feb 2013 ,6
3869,02 Feb 2013 ,8
3870,02 Feb 2013 ,4
3871,02 Feb 2013 ,6
3872,02 Feb 2013 ,6
3873,02 Feb 2013 ,12
3874,02 Feb 2013 ,12
3875,02 Feb 2013 ,4
3876,02 Feb 2013 ,10
3877,02 Feb 2013 ,8
3878,02 Feb 2013 ,8
3879,02 Feb 2013 ,4
3880,02 Feb 2013 ,8
3881,02 Feb 2013 ,10
3882,02 Feb 2013 ,8
3883,02 Feb 2013 ,14
3884,02 Feb 2013 ,10
3885,02 Feb 2013 ,4
3886,02 Feb 2013 ,4
3887,02 Feb 2013 ,8
3888,02 Mar 2013 ,10
3889,02 Mar 2013 ,4
3890,02 Mar 2013 ,4
3891,02 Mar 2013 ,6
3892,02 Mar 2013 ,4
3893,02 Mar 2013 ,4
3894,02 Mar 2013 ,4
3895,02 Mar 2013 ,8
3896,02 Mar 2013 ,6
3897,02 Mar 2013 ,4
3898,02 Mar 2013 ,8
3899,02 Mar 2013 ,4
3900,02 Mar 2013 ,10
3901,02 Mar 2013 ,6
3902,02 Mar 2013 ,8
3903,02 Mar 2013 ,10
3904,02 Mar 2013 ,12
3905,02 Mar 2013 ,16
3906,02 Mar 2013 ,14
3907,02 Mar 2013 ,12
3908,02 Mar 2013 ,10
3909,02 Mar 2013 ,14
3910,02 Mar 2013 ,16
3911,02 Mar 2013 ,14
3912,02 Apr 2013 ,22
3913,02 Apr 2013 ,10
3914,02 Apr 2013 ,6
3915,02 Apr 2013 ,10
3916,02 Apr 2013 ,4
3917,02 Apr 2013 ,12
3918,02 Apr 2013 ,6
3919,02 Apr 2013 ,8
3920,02 Apr 2013 ,4
3921,02 Apr 2013 ,20
3922,02 Apr 2013 ,14
3923,02 Apr 2013 ,18
3924,02 Apr 2013 ,14
3925,02 Apr 2013 ,12
3926,02 Apr 2013 ,16
3927,02 Apr 2013 ,18
3928,02 Apr 2013 ,24
3929,02 Apr 2013 ,20
3930,02 Apr 2013 ,26
3931,02 Apr 2013 ,24
3932,02 Apr 2013 ,20
3933,02 Apr 2013 ,26
3934,02 Apr 2013 ,36
3935,02 Apr 2013 ,22
3936,02 May 2013 ,8
3937,02 May 2013 ,12
3938,02 May 2013 ,12
3939,02 May 2013 ,14
3940,02 May 2013 ,2
3941,02 May 2013 ,6
3942,02 May 2013 ,6
3943,02 May 2013 ,12
3944,02 May 2013 ,4
3945,02 May 2013 ,12
3946,02 May 2013 ,10
3947,02 May 2013 ,14
3948,02 May 2013 ,18
3949,02 May 2013 ,22
3950,02 May 2013 ,18
3951,02 May 2013 ,24
3952,02 May 2013 ,20
3953,02 May 2013 ,20
3954,02 May 2013 ,28
3955,02 May 2013 ,34
3956,02 May 2013 ,34
3957,02 May 2013 ,28
3958,02 May 2013 ,40
3959,02 May 2013 ,28
3960,02 Jun 2013 ,26
3961,02 Jun 2013 ,14
3962,02 Jun 2013 ,28
3963,02 Jun 2013 ,16
3964,02 Jun 2013 ,10
3965,02 Jun 2013 ,14
3966,02 Jun 2013 ,4
3967,02 Jun 2013 ,10
3968,02 Jun 2013 ,8
3969,02 Jun 2013 ,6
3970,02 Jun 2013 ,32
3971,02 Jun 2013 ,42
3972,02 Jun 2013 ,34
3973,02 Jun 2013 ,30
3974,02 Jun 2013 ,36
3975,02 Jun 2013 ,22
3976,02 Jun 2013 ,30
3977,02 Jun 2013 ,18
3978,02 Jun 2013 ,18
3979,02 Jun 2013 ,26
3980,02 Jun 2013 ,28
3981,02 Jun 2013 ,16
3982,02 Jun 2013 ,28
3983,02 Jun 2013 ,42
3984,02 Jul 2013 ,28
3985,02 Jul 2013 ,12
3986,02 Jul 2013 ,24
3987,02 Jul 2013 ,12
3988,02 Jul 2013 ,10
3989,02 Jul 2013 ,12
3990,02 Jul 2013 ,8
3991,02 Jul 2013 ,10
3992,02 Jul 2013 ,12
3993,02 Jul 2013 ,16
3994,02 Jul 2013 ,22
3995,02 Jul 2013 ,10
3996,02 Jul 2013 ,20
3997,02 Jul 2013 ,22
3998,02 Jul 2013 ,14
3999,02 Jul 2013 ,14
4000,02 Jul 2013 ,10
4001,02 Jul 2013 ,20
4002,02 Jul 2013 ,22
4003,02 Jul 2013 ,24
4004,02 Jul 2013 ,12
4005,02 Jul 2013 ,10
4006,02 Jul 2013 ,16
4007,02 Jul 2013 ,20
4008,02 Aug 2013 ,18
4009,02 Aug 2013 ,6
4010,02 Aug 2013 ,14
4011,02 Aug 2013 ,8
4012,02 Aug 2013 ,6
4013,02 Aug 2013 ,10
4014,02 Aug 2013 ,8
4015,02 Aug 2013 ,10
4016,02 Aug 2013 ,8
4017,02 Aug 2013 ,14
4018,02 Aug 2013 ,14
4019,02 Aug 2013 ,16
4020,02 Aug 2013 ,16
4021,02 Aug 2013 ,18
4022,02 Aug 2013 ,14
4023,02 Aug 2013 ,16
4024,02 Aug 2013 ,10
4025,02 Aug 2013 ,20
4026,02 Aug 2013 ,20
4027,02 Aug 2013 ,32
4028,02 Aug 2013 ,28
4029,02 Aug 2013 ,20
4030,02 Aug 2013 ,50
4031,02 Aug 2013 ,48
4032,02 Sep 2013 ,32
4033,02 Sep 2013 ,8
4034,02 Sep 2013 ,26
4035,02 Sep 2013 ,14
4036,02 Sep 2013 ,8
4037,02 Sep 2013 ,12
4038,02 Sep 2013 ,6
4039,02 Sep 2013 ,12
4040,02 Sep 2013 ,16
4041,02 Sep 2013 ,14
4042,02 Sep 2013 ,26
4043,02 Sep 2013 ,14
4044,02 Sep 2013 ,22
4045,02 Sep 2013 ,12
4046,02 Sep 2013 ,12
4047,02 Sep 2013 ,24
4048,02 Sep 2013 ,18
4049,02 Sep 2013 ,18
4050,02 Sep 2013 ,28
4051,02 Sep 2013 ,16
4052,02 Sep 2013 ,26
4053,02 Sep 2013 ,38
4054,02 Sep 2013 ,16
4055,02 Sep 2013 ,20
4056,02 Oct 2013 ,16
4057,02 Oct 2013 ,24
4058,02 Oct 2013 ,8
4059,02 Oct 2013 ,12
4060,02 Oct 2013 ,12
4061,02 Oct 2013 ,12
4062,02 Oct 2013 ,12
4063,02 Oct 2013 ,6
4064,02 Oct 2013 ,10
4065,02 Oct 2013 ,4
4066,02 Oct 2013 ,22
4067,02 Oct 2013 ,14
4068,02 Oct 2013 ,16
4069,02 Oct 2013 ,12
4070,02 Oct 2013 ,6
4071,02 Oct 2013 ,12
4072,02 Oct 2013 ,14
4073,02 Oct 2013 ,24
4074,02 Oct 2013 ,12
4075,02 Oct 2013 ,22
4076,02 Oct 2013 ,14
4077,02 Oct 2013 ,22
4078,02 Oct 2013 ,20
4079,02 Oct 2013 ,12
4080,02 Nov 2013 ,12
4081,02 Nov 2013 ,8
4082,02 Nov 2013 ,12
4083,02 Nov 2013 ,18
4084,02 Nov 2013 ,18
4085,02 Nov 2013 ,8
4086,02 Nov 2013 ,14
4087,02 Nov 2013 ,10
4088,02 Nov 2013 ,16
4089,02 Nov 2013 ,20
4090,02 Nov 2013 ,32
4091,02 Nov 2013 ,34
4092,02 Nov 2013 ,32
4093,02 Nov 2013 ,22
4094,02 Nov 2013 ,34
4095,02 Nov 2013 ,30
4096,02 Nov 2013 ,40
4097,02 Nov 2013 ,22
4098,02 Nov 2013 ,22
4099,02 Nov 2013 ,24
4100,02 Nov 2013 ,24
4101,02 Nov 2013 ,32
4102,02 Nov 2013 ,32
4103,02 Nov 2013 ,46
4104,02 Dec 2013 ,28
4105,02 Dec 2013 ,38
4106,02 Dec 2013 ,18
4107,02 Dec 2013 ,30
4108,02 Dec 2013 ,12
4109,02 Dec 2013 ,6
4110,02 Dec 2013 ,12
4111,02 Dec 2013 ,14
4112,02 Dec 2013 ,16
4113,02 Dec 2013 ,32
4114,02 Dec 2013 ,26
