ID,timestamp,Count
3848,1357113600,16
3849,1357117200,10
3850,1357120800,20
3851,1357124400,30
3852,1357128000,20
3853,1357131600,18
3854,1357135200,28
3855,1357138800,30
3856,1357142400,14
3857,1357146000,24
3858,1357149600,16
3859,1357153200,22
3860,1357156800,14
3861,1357160400,20
3862,1357164000,12
3863,1357167600,12
3864,1359763200,22
3865,1359766800,18
3866,1359770400,6
3867,1359774000,8
3868,1359777600,6
3869,1359781200,8
3870,1359784800,4
3871,1359788400,6
3872,1359792000,6
3873,1359795600,12
3874,1359799200,12
3875,1359802800,4
3876,1359806400,10
3877,1359810000,8
3878,1359813600,8
3879,1359817200,4
3880,1359820800,8
3881,1359824400,10
3882,1359828000,8
3883,1359831600,14
3884,1359835200,10
3885,1359838800,4
3886,1359842400,4
3887,1359846000,8
3888,1362182400,10
3889,1362186000,4
3890,1362189600,4
3891,1362193200,6
3892,1362196800,4
3893,1362200400,4
3894,1362204000,4
3895,1362207600,8
3896,1362211200,6
3897,1362214800,4
3898,1362218400,8
3899,1362222000,4
3900,1362225600,10
3901,1362229200,6
3902,1362232800,8
3903,1362236400,10
3904,1362240000,12
3905,1362243600,16
3906,1362247200,14
3907,1362250800,12
3908,1362254400,10
3909,1362258000,14
3910,1362261600,16
3911,1362265200,14
3912,1364860800,22
3913,1364864400,10
3914,1364868000,6
3915,1364871600,10
3916,1364875200,4
3917,1364878800,12
3918,1364882400,6
3919,1364886000,8
3920,1364889600,4
3921,1364893200,20
3922,1364896800,14
3923,1364900400,18
3924,1364904000,14
3925,1364907600,12
3926,1364911200,16
3927,1364914800,18
3928,1364918400,24
3929,1364922000,20
3930,1364925600,26
3931,1364929200,24
3932,1364932800,20
3933,1364936400,26
3934,1364940000,36
3935,1364943600,22
3936,1367452800,8
3937,1367456400,12
3938,1367460000,12
3939,1367463600,14
3940,1367467200,2
3941,1367470800,6
3942,1367474400,6
3943,1367478000,12
3944,1367481600,4
3945,1367485200,12
3946,1367488800,10
3947,1367492400,14
3948,1367496000,18
3949,1367499600,22
3950,1367503200,18
3951,1367506800,24
3952,1367510400,20
3953,1367514000,20
3954,1367517600,28
3955,1367521200,34
3956,1367524800,34
3957,1367528400,28
3958,1367532000,40
3959,1367535600,28
3960,1370131200,26
3961,1370134800,14
3962,1370138400,28
3963,1370142000,16
3964,1370145600,10
3965,1370149200,14
3966,1370152800,4
3967,1370156400,10
3968,1370160000,8
3969,1370163600,6
3970,1370167200,32
3971,1370170800,42
3972,1370174400,34
3973,1370178000,30
3974,1370181600,36
3975,1370185200,22
3976,1370188800,30
3977,1370192400,18
3978,1370196000,18
3979,1370199600,26
3980,1370203200,28
3981,1370206800,16
3982,1370210400,28
3983,1370214000,42
3984,1372723200,28
3985,1372726800,12
3986,1372730400,24
3987,1372734000,12
3988,1372737600,10
3989,1372741200,12
3990,1372744800,8
3991,1372748400,10
3992,1372752000,12
3993,1372755600,16
3994,1372759200,22
3995,1372762800,10
3996,1372766400,20
3997,1372770000,22
3998,1372773600,14
3999,1372777200,14
4000,1372780800,10
4001,1372784400,20
4002,1372788000,22
4003,1372791600,24
4004,1372795200,12
4005,1372798800,10
4006,1372802400,16
4007,1372806000,20
4008,1375401600,18
4009,1375405200,6
4010,1375408800,14
4011,1375412400,8
4012,1375416000,6
4013,1375419600,10
4014,1375423200,8
4015,1375426800,10
4016,1375430400,8
4017,1375434000,14
4018,1375437600,14
4019,1375441200,16
4020,1375444800,16
4021,1375448400,18
4022,1375452000,14
4023,1375455600,16
4024,1375459200,10
4025,1375462800,20
4026,1375466400,20
4027,1375470000,32
4028,1375473600,28
4029,1375477200,20
4030,1375480800,50
4031,1375484400,48
4032,1378080000,32
4033,1378083600,8
4034,1378087200,26
4035,1378090800,14
4036,1378094400,8
4037,1378098000,12
4038,1378101600,6
4039,1378105200,12
4040,1378108800,16
4041,1378112400,14
4042,1378116000,26
4043,1378119600,14
4044,1378123200,22
4045,1378126800,12
4046,1378130400,12
4047,1378134000,24
4048,1378137600,18
4049,1378141200,18
4050,1378144800,28
4051,1378148400,16
4052,1378152000,26
4053,1378155600,38
4054,1378159200,16
4055,1378162800,20
4056,1380672000,16
4057,1380675600,24
4058,1380679200,8
4059,1380682800,12
4060,1380686400,12
4061,1380690000,12
4062,1380693600,12
4063,1380697200,6
4064,1380700800,10
4065,1380704400,4
4066,1380708000,22
4067,1380711600,14
4068,1380715200,16
4069,1380718800,12
4070,1380722400,6
4071,1380726000,12
4072,1380729600,14
4073,1380733200,24
4074,1380736800,12
4075,1380740400,22
4076,1380744000,14
4077,1380747600,22
4078,1380751200,20
4079,1380754800,12
4080,1383350400,12
4081,1383354000,8
4082,1383357600,12
4083,1383361200,18
4084,1383364800,18
4085,1383368400,8
4086,1383372000,14
4087,1383375600,10
4088,1383379200,16
4089,1383382800,20
4090,1383386400,32
4091,1383390000,34
4092,1383393600,32
4093,1383397200,22
4094,1383400800,34
4095,1383404400,30
4096,1383408000,40
4097,1383411600,22
4098,1383415200,22
4099,1383418800,24
4100,1383422400,24
4101,1383426000,32
4102,1383429600,32
4103,1383433200,46
4104,1385942400,28
4105,1385946000,38
4106,1385949600,18
4107,1385953200,30
4108,1385956800,12
4109,1385960400,6
4110,1385964000,12
4111,1385967600,14
4112,1385971200,16
4113,1385974800,32
4114,1385978400,26
4115,1385982000,12
4116,1385985600,22
4117,1385989200,18
4118,1385992800,22
4119,1385996400,22
4120,1386000000,18
4121,1386003600,26
4122,1386007200,20
4123,1386010800,22
4124,1386014400,22
4125,1386018000,14
4126,1386021600,24
4127,1386025200,16
4128,1360713600,22
4129,1360717200,22
4130,1360720800,14
4131,1360724400,12
4132,1360728000,12
4133,1360731600,8
4134,1360735200,12
4135,1360738800,14
4136,1360742400,14
4137,1360746000,6
4138,1360749600,22
4139,1360753200,18
4140,1360756800,18
4141,1360760400,32
4142,1360764000,28
4143,1360767600,18
4144,1360771200,22
4145,1360774800,22
4146,1360778400,12
4147,1360782000,20
4148,1360785600,16
4149,1360789200,14
4150,1360792800,14
4151,1360796400,24
4152,1360800000,22
4153,1360803600,10
4154,1360807200,22
4155,1360810800,6
4156,1360814400,18
4157,1360818000,14
4158,1360821600,16
4159,1360825200,14
4160,1360828800,26
4161,1360832400,6
4162,1360836000,14
4163,1360839600,18
4164,1360843200,28
4165,1360846800,30
4166,1360850400,14
4167,1360854000,10
4168,1360857600,32
4169,1360861200,28
4170,1360864800,6
4171,1360868400,28
4172,1360872000,26
4173,1360875600,26
4174,1360879200,36
4175,1360882800,44
4176,1360886400,32
4177,1360890000,32
4178,1360893600,24
4179,1360897200,28
4180,1360900800,26
4181,1360904400,28
4182,1360908000,12
4183,1360911600,26
4184,1360915200,6
4185,1360918800,14
4186,1360922400,36
4187,1360926000,42
4188,1360929600,36
4189,1360933200,50
4190,1360936800,40
4191,1360940400,50
4192,1360944000,26
4193,1360947600,30
4194,1360951200,26
4195,1360954800,16
4196,1360958400,28
4197,1360962000,24
4198,1360965600,30
4199,1360969200,26
4200,1360972800,18
4201,1360976400,16
4202,1360980000,24
4203,1360983600,24
4204,1360987200,8
4205,1360990800,14
4206,1360994400,10
4207,1360998000,2
4208,1361001600,16
4209,1361005200,12
4210,1361008800,10
4211,1361012400,18
4212,1361016000,16
4213,1361019600,10
4214,1361023200,10
4215,1361026800,14
4216,1361030400,8
4217,1361034000,16
4218,1361037600,12
4219,1361041200,14
4220,1361044800,14
4221,1361048400,14
4222,1361052000,20
4223,1361055600,6
4224,1361059200,24
4225,1361062800,10
4226,1361066400,6
4227,1361070000,8
4228,1361073600,10
4229,1361077200,6
4230,1361080800,4
4231,1361084400,6
4232,1361088000,8
4233,1361091600,8
4234,1361095200,16
4235,1361098800,12
4236,1361102400,6
4237,1361106000,4
4238,1361109600,16
4239,1361113200,10
4240,1361116800,10
4241,1361120400,6
4242,1361124000,4
4243,1361127600,8
4244,1361131200,6
4245,1361134800,14
4246,1361138400,26
4247,1361142000,24
4248,1361145600,28
4249,1361149200,26
4250,1361152800,22
4251,1361156400,24
4252,1361160000,18
4253,1361163600,20
4254,1361167200,32
4255,1361170800,20
4256,1361174400,26
4257,1361178000,22
4258,1361181600,46
4259,1361185200,52
4260,1361188800,52
4261,1361192400,22
4262,1361196000,30
4263,1361199600,50
4264,1361203200,24
4265,1361206800,26
4266,1361210400,32
4267,1361214000,36
4268,1361217600,56
4269,1361221200,56
4270,1361224800,126
4271,1361228400,30
4272,1361232000,60
4273,1361235600,30
4274,1361239200,36
4275,1361242800,48
4276,1361246400,20
4277,1361250000,20
4278,1361253600,10
4279,1361257200,18
4280,1361260800,20
4281,1361264400,18
4282,1361268000,26
4283,1361271600,28
4284,1361275200,38
4285,1361278800,24
4286,1361282400,30
4287,1361286000,20
4288,1361289600,20
4289,1361293200,22
4290,1361296800,52
4291,1361300400,26
4292,1361304000,22
4293,1361307600,18
4294,1361311200,26
4295,1361314800,38
4296,1361318400,32
4297,1361322000,26
4298,1361325600,26
4299,1361329200,18
4300,1361332800,24
4301,1361336400,2
4302,1361340000,8
4303,1361343600,10
4304,1361347200,14
4305,1361350800,20
4306,1361354400,14
4307,1361358000,20
4308,1361361600,14
4309,1361365200,14
4310,1361368800,26
4311,1361372400,22
4312,1361376000,14
4313,1361379600,18
4314,1361383200,14
4315,1361386800,28
4316,1361390400,30
4317,1361394000,28
4318,1361397600,28
4319,1361401200,26
4320,1361404800,30
4321,1361408400,18
4322,1361412000,20
4323,1361415600,16
4324,1361419200,2
4325,1361422800,8
4326,1361426400,12
4327,1361430000,14
4328,1361433600,14
4329,1361437200,6
4330,1361440800,20
4331,1361444400,12
4332,1361448000,20
4333,1361451600,16
4334,1361455200,38
4335,1361458800,14
4336,1361462400,20
4337,1361466000,20
4338,1361469600,16
4339,1361473200,24
4340,1361476800,12
4341,1361480400,26
4342,1361484000,22
4343,1361487600,20
4344,1361491200,46
4345,1361494800,36
4346,1361498400,6
4347,1361502000,10
4348,1361505600,12
4349,1361509200,6
4350,1361512800,24
4351,1361516400,12
4352,1361520000,34
4353,1361523600,36
4354,1361527200,68
4355,1361530800,84
4356,1361534400,54
4357,1361538000,32
4358,1361541600,40
4359,1361545200,44
4360,1361548800,82
4361,1361552400,52
4362,1361556000,50
4363,1361559600,72
4364,1361563200,104
4365,1361566800,84
4366,1361570400,82
4367,1361574000,52
4368,1361577600,110
4369,1361581200,76
4370,1361584800,56
4371,1361588400,34
4372,1361592000,30
4373,1361595600,22
4374,1361599200,8
4375,1361602800,32
4376,1361606400,50
4377,1361610000,42
4378,1361613600,44
4379,1361617200,40
4380,1361620800,48
4381,1361624400,50
4382,1361628000,24
4383,1361631600,38
4384,1361635200,14
4385,1361638800,36
4386,1361642400,42
4387,1361646000,32
4388,1361649600,26
4389,1361653200,34
4390,1361656800,46
4391,1361660400,36
4392,1361664000,38
4393,1361667600,34
4394,1361671200,28
4395,1361674800,32
4396,1361678400,20
4397,1361682000,6
4398,1361685600,10
4399,1361689200,16
4400,1361692800,16
4401,1361696400,18
4402,1361700000,40
4403,1361703600,20
4404,1361707200,14
4405,1361710800,16
4406,1361714400,20
4407,1361718000,32
4408,1361721600,32
4409,1361725200,14
4410,1361728800,32
4411,1361732400,18
4412,1361736000,22
4413,1361739600,44
4414,1361743200,18
4415,1361746800,34
4416,1361750400,22
4417,1361754000,30
4418,1361757600,28
4419,1361761200,24
4420,1361764800,16
4421,1361768400,14
4422,1361772000,18
4423,1361775600,16
4424,1361779200,18
4425,1361782800,16
4426,1361786400,30
4427,1361790000,46
4428,1361793600,36
4429,1361797200,40
4430,1361800800,36
4431,1361804400,42
4432,1361808000,38
4433,1361811600,48
4434,1361815200,34
4435,1361818800,44
4436,1361822400,34
4437,1361826000,38
4438,1361829600,116
4439,1361833200,72
4440,1361836800,54
4441,1361840400,36
4442,1361844000,48
4443,1361847600,36
4444,1361851200,34
4445,1361854800,20
4446,1361858400,22
4447,1361862000,20
4448,1361865600,22
4449,1361869200,20
4450,1361872800,34
4451,1361876400,38
4452,1361880000,22
4453,1361883600,24
4454,1361887200,34
4455,1361890800,36
4456,1361894400,28
4457,1361898000,16
4458,1361901600,24
4459,1361905200,44
4460,1361908800,44
4461,1361912400,48
4462,1361916000,32
4463,1361919600,52
4464,1361923200,28
4465,1361926800,42
4466,1361930400,20
4467,1361934000,30
4468,1361937600,8
4469,1361941200,18
4470,1361944800,20
4471,1361948400,8
4472,1361952000,14
4473,1361955600,26
4474,1361959200,40
4475,1361962800,32
4476,1361966400,36
4477,1361970000,16
4478,1361973600,32
4479,1361977200,44
4480,1361980800,28
4481,1361984400,24
4482,1361988000,20
4483,1361991600,38
4484,1361995200,34
4485,1361998800,22
4486,1362002400,44
4487,1362006000,28
4488,1362009600,24
4489,1362013200,28
4490,1362016800,14
4491,1362020400,12
4492,1362024000,20
4493,1362027600,2
4494,1362031200,10
4495,1362034800,8
4496,1362038400,16
4497,1362042000,22
4498,1362045600,18
4499,1362049200,18
4500,1362052800,28
4501,1362056400,14
4502,1362060000,20
4503,1362063600,22
4504,1362067200,22
4505,1362070800,26
4506,1362074400,30
4507,1362078000,24
4508,1362081600,24
4509,1362085200,22
4510,1362088800,26
4511,1362092400,14
4512,1357171200,28
4513,1357174800,18
4514,1357178400,10
4515,1357182000,14
4516,1357185600,10
4517,1357189200,14
4518,1357192800,8
4519,1357196400,12
4520,1357200000,14
4521,1357203600,14
4522,1357207200,16
4523,1357210800,24
4524,1357214400,18
4525,1357218000,16
4526,1357221600,32
4527,1357225200,28
4528,1357228800,22
4529,1357232400,22
4530,1357236000,54
4531,1357239600,86
4532,1357243200,72
4533,1357246800,82
4534,1357250400,76
4535,1357254000,58
4536,1359849600,36
4537,1359853200,64
4538,1359856800,92
4539,1359860400,46
4540,1359864000,26
4541,1359867600,32
4542,1359871200,36
4543,1359874800,24
4544,1359878400,26
4545,1359882000,18
4546,1359885600,36
4547,1359889200,28
4548,1359892800,26
4549,1359896400,18
4550,1359900000,30
4551,1359903600,12
4552,1359907200,20
4553,1359910800,20
4554,1359914400,16
4555,1359918000,32
4556,1359921600,36
4557,1359925200,20
4558,1359928800,12
4559,1359932400,24
4560,1362268800,14
4561,1362272400,18
4562,1362276000,16
4563,1362279600,18
4564,1362283200,8
4565,1362286800,8
4566,1362290400,10
4567,1362294000,16
4568,1362297600,8
4569,1362301200,10
4570,1362304800,18
4571,1362308400,16
4572,1362312000,14
4573,1362315600,8
4574,1362319200,24
4575,1362322800,14
4576,1362326400,8
4577,1362330000,28
4578,1362333600,20
4579,1362337200,14
4580,1362340800,24
4581,1362344400,20
4582,1362348000,16
4583,1362351600,22
4584,1364947200,18
4585,1364950800,18
4586,1364954400,10
4587,1364958000,18
4588,1364961600,10
4589,1364965200,6
4590,1364968800,8
4591,1364972400,14
4592,1364976000,16
4593,1364979600,24
4594,1364983200,22
4595,1364986800,56
4596,1364990400,48
4597,1364994000,32
4598,1364997600,40
4599,1365001200,60
4600,1365004800,30
4601,1365008400,46
4602,1365012000,30
4603,1365015600,52
4604,1365019200,32
4605,1365022800,48
4606,1365026400,88
4607,1365030000,58
4608,1367539200,44
4609,1367542800,24
4610,1367546400,38
4611,1367550000,50
4612,1367553600,24
4613,1367557200,24
4614,1367560800,22
4615,1367564400,18
4616,1367568000,30
4617,1367571600,24
4618,1367575200,24
4619,1367578800,18
4620,1367582400,28
4621,1367586000,30
4622,1367589600,36
4623,1367593200,42
4624,1367596800,34
4625,1367600400,32
4626,1367604000,32
4627,1367607600,44
4628,1367611200,38
4629,1367614800,28
4630,1367618400,32
4631,1367622000,46
4632,1370217600,36
4633,1370221200,24
4634,1370224800,26
4635,1370228400,22
4636,1370232000,16
4637,1370235600,8
4638,1370239200,6
4639,1370242800,6
4640,1370246400,26
4641,1370250000,18
4642,1370253600,22
4643,1370257200,30
4644,1370260800,22
4645,1370264400,26
4646,1370268000,28
4647,1370271600,36
4648,1370275200,32
4649,1370278800,30
4650,1370282400,26
4651,1370286000,14
4652,1370289600,16
4653,1370293200,18
4654,1370296800,26
4655,1370300400,32
4656,1372809600,12
4657,1372813200,8
4658,1372816800,20
4659,1372820400,10
4660,1372824000,14
4661,1372827600,10
4662,1372831200,16
4663,1372834800,10
4664,1372838400,12
4665,1372842000,20
4666,1372845600,30
4667,1372849200,22
4668,1372852800,42
4669,1372856400,20
4670,1372860000,28
4671,1372863600,40
4672,1372867200,46
4673,1372870800,26
4674,1372874400,28
4675,1372878000,28
4676,1372881600,40
4677,1372885200,36
4678,1372888800,30
4679,1372892400,34
4680,1375488000,56
4681,1375491600,54
4682,1375495200,28
4683,1375498800,24
4684,1375502400,32
4685,1375506000,32
4686,1375509600,32
4687,1375513200,28
4688,1375516800,24
4689,1375520400,34
4690,1375524000,42
4691,1375527600,30
4692,1375531200,42
4693,1375534800,22
4694,1375538400,48
4695,1375542000,50
4696,1375545600,40
4697,1375549200,58
4698,1375552800,38
4699,1375556400,48
4700,1375560000,36
4701,1375563600,40
4702,1375567200,38
4703,1375570800,30
4704,1378166400,28
4705,1378170000,16
4706,1378173600,16
4707,1378177200,22
4708,1378180800,12
4709,1378184400,20
4710,1378188000,14
4711,1378191600,10
4712,1378195200,8
4713,1378198800,16
4714,1378202400,16
4715,1378206000,16
4716,1378209600,14
4717,1378213200,10
4718,1378216800,16
4719,1378220400,14
4720,1378224000,14
4721,1378227600,18
4722,1378231200,22
4723,1378234800,30
4724,1378238400,12
4725,1378242000,10
4726,1378245600,22
4727,1378249200,24
4728,1380758400,10
4729,1380762000,20
4730,1380765600,18
4731,1380769200,14
4732,1380772800,8
4733,1380776400,16
4734,1380780000,8
4735,1380783600,12
4736,1380787200,16
4737,1380790800,8
4738,1380794400,12
4739,1380798000,26
4740,1380801600,18
4741,1380805200,22
4742,1380808800,18
4743,1380812400,12
4744,1380816000,6
4745,1380819600,12
4746,1380823200,22
4747,1380826800,18
4748,1380830400,26
4749,1380834000,18
4750,1380837600,26
4751,1380841200,24
4752,1383436800,24
4753,1383440400,24
4754,1383444000,18
4755,1383447600,10
4756,1383451200,10
4757,1383454800,12
4758,1383458400,12
4759,1383462000,20
4760,1383465600,26
4761,1383469200,32
4762,1383472800,20
4763,1383476400,22
4764,1383480000,24
4765,1383483600,16
4766,1383487200,24
4767,1383490800,36
4768,1383494400,18
4769,1383498000,22
4770,1383501600,18
4771,1383505200,18
4772,1383508800,30
4773,1383512400,28
4774,1383516000,40
4775,1383519600,22
4776,1386028800,18
4777,1386032400,18
4778,1386036000,20
4779,1386039600,16
4780,1386043200,12
4781,1386046800,4
4782,1386050400,12
4783,1386054000,10
4784,1386057600,14
4785,1386061200,24
4786,1386064800,20
4787,1386068400,14
4788,1386072000,24
4789,1386075600,30
4790,1386079200,22
4791,1386082800,34
4792,1386086400,26
4793,1386090000,28
4794,1386093600,22
4795,1386097200,22
4796,1386100800,32
4797,1386104400,36
4798,1386108000,40
4799,1386111600,32
4800,1363132800,26
4801,1363136400,8
4802,1363140000,20
4803,1363143600,8
4804,1363147200,14
4805,1363150800,10
4806,1363154400,8
4807,1363158000,14
4808,1363161600,18
4809,1363165200,20
4810,1363168800,26
4811,1363172400,14
4812,1363176000,28
4813,1363179600,16
4814,1363183200,22
4815,1363186800,18
4816,1363190400,24
4817,1363194000,46
4818,1363197600,38
4819,1363201200,32
4820,1363204800,24
4821,1363208400,30
4822,1363212000,22
4823,1363215600,24
4824,1363219200,16
4825,1363222800,14
4826,1363226400,10
4827,1363230000,8
4828,1363233600,16
4829,1363237200,14
4830,1363240800,14
4831,1363244400,10
4832,1363248000,14
4833,1363251600,18
4834,1363255200,20
4835,1363258800,26
4836,1363262400,34
4837,1363266000,26
4838,1363269600,24
4839,1363273200,34
4840,1363276800,34
4841,1363280400,36
4842,1363284000,24
4843,1363287600,20
4844,1363291200,26
4845,1363294800,32
4846,1363298400,38
4847,1363302000,26
4848,1363305600,30
4849,1363309200,20
4850,1363312800,20
4851,1363316400,12
4852,1363320000,16
4853,1363323600,8
4854,1363327200,20
4855,1363330800,20
4856,1363334400,14
4857,1363338000,20
4858,1363341600,30
4859,1363345200,50
4860,1363348800,46
4861,1363352400,26
4862,1363356000,24
4863,1363359600,26
4864,1363363200,26
4865,1363366800,18
4866,1363370400,16
4867,1363374000,16
4868,1363377600,22
4869,1363381200,22
4870,1363384800,16
4871,1363388400,18
4872,1363392000,14
4873,1363395600,12
4874,1363399200,14
4875,1363402800,12
4876,1363406400,12
4877,1363410000,10
4878,1363413600,8
4879,1363417200,12
4880,1363420800,6
4881,1363424400,16
4882,1363428000,20
4883,1363431600,12
4884,1363435200,16
4885,1363438800,18
4886,1363442400,10
4887,1363446000,16
4888,1363449600,20
4889,1363453200,14
4890,1363456800,16
4891,1363460400,20
4892,1363464000,16
4893,1363467600,14
4894,1363471200,12
4895,1363474800,26
4896,1363478400,16
4897,1363482000,16
4898,1363485600,18
4899,1363489200,12
4900,1363492800,8
4901,1363496400,8
4902,1363500000,18
4903,1363503600,22
4904,1363507200,16
4905,1363510800,10
4906,1363514400,4
4907,1363518000,12
4908,1363521600,12
4909,1363525200,10
4910,1363528800,6
4911,1363532400,14
4912,1363536000,6
4913,1363539600,8
4914,1363543200,24
4915,1363546800,22
4916,1363550400,24
4917,1363554000,20
4918,1363557600,14
4919,1363561200,40
4920,1363564800,32
4921,1363568400,18
4922,1363572000,10
4923,1363575600,20
4924,1363579200,18
4925,1363582800,8
4926,1363586400,12
4927,1363590000,10
4928,1363593600,14
4929,1363597200,30
4930,1363600800,36
4931,1363604400,40
4932,1363608000,26
4933,1363611600,40
4934,1363615200,42
4935,1363618800,36
4936,1363622400,22
4937,1363626000,24
4938,1363629600,24
4939,1363633200,18
4940,1363636800,24
4941,1363640400,24
4942,1363644000,28
4943,1363647600,34
4944,1363651200,18
4945,1363654800,26
4946,1363658400,14
4947,1363662000,10
4948,1363665600,16
4949,1363669200,16
4950,1363672800,12
4951,1363676400,10
4952,1363680000,12
4953,1363683600,12
4954,1363687200,20
4955,1363690800,12
4956,1363694400,22
4957,1363698000,20
4958,1363701600,16
4959,1363705200,18
4960,1363708800,12
4961,1363712400,20
4962,1363716000,16
4963,1363719600,10
4964,1363723200,34
4965,1363726800,10
4966,1363730400,6
4967,1363734000,12
4968,1363737600,16
4969,1363741200,6
4970,1363744800,10
4971,1363748400,10
4972,1363752000,10
4973,1363755600,8
4974,1363759200,6
4975,1363762800,6
4976,1363766400,4
4977,1363770000,12
4978,1363773600,24
4979,1363777200,12
4980,1363780800,6
4981,1363784400,18
4982,1363788000,22
4983,1363791600,10
4984,1363795200,20
4985,1363798800,8
4986,1363802400,10
4987,1363806000,20
4988,1363809600,12
4989,1363813200,20
4990,1363816800,16
4991,1363820400,6
4992,1363824000,8
4993,1363827600,4
4994,1363831200,6
4995,1363834800,2
4996,1363838400,8
4997,1363842000,2
4998,1363845600,4
4999,1363849200,20
5000,1363852800,6
5001,1363856400,34
5002,1363860000,26
5003,1363863600,50
5004,1363867200,58
5005,1363870800,52
5006,1363874400,42
5007,1363878000,32
5008,1363881600,32
5009,1363885200,26
5010,1363888800,26
5011,1363892400,44
5012,1363896000,22
5013,1363899600,28
5014,1363903200,84
5015,1363906800,106
5016,1363910400,90
5017,1363914000,46
5018,1363917600,70
5019,1363921200,36
5020,1363924800,34
5021,1363928400,24
5022,1363932000,26
5023,1363935600,42
5024,1363939200,32
5025,1363942800,34
5026,1363946400,54
5027,1363950000,78
5028,1363953600,50
5029,1363957200,36
5030,1363960800,44
5031,1363964400,44
5032,1363968000,52
5033,1363971600,38
5034,1363975200,42
5035,1363978800,52
5036,1363982400,42
5037,1363986000,40
5038,1363989600,44
5039,1363993200,62
5040,1363996800,30
5041,1364000400,30
5042,1364004000,24
5043,1364007600,26
5044,1364011200,10
5045,1364014800,12
5046,1364018400,8
5047,1364022000,8
5048,1364025600,14
5049,1364029200,14
5050,1364032800,14
5051,1364036400,8
5052,1364040000,30
5053,1364043600,24
5054,1364047200,20
5055,1364050800,24
5056,1364054400,10
5057,1364058000,28
5058,1364061600,18
5059,1364065200,20
5060,1364068800,22
5061,1364072400,24
5062,1364076000,20
5063,1364079600,18
5064,1364083200,26
5065,1364086800,30
5066,1364090400,24
5067,1364094000,30
5068,1364097600,18
5069,1364101200,14
5070,1364104800,14
5071,1364108400,14
5072,1364112000,10
5073,1364115600,24
5074,1364119200,18
5075,1364122800,22
5076,1364126400,24
5077,1364130000,20
5078,1364133600,22
5079,1364137200,26
5080,1364140800,20
5081,1364144400,24
5082,1364148000,14
5083,1364151600,30
5084,1364155200,28
5085,1364158800,32
5086,1364162400,30
5087,1364166000,42
5088,1364169600,26
5089,1364173200,18
5090,1364176800,8
5091,1364180400,10
5092,1364184000,16
5093,1364187600,18
5094,1364191200,32
5095,1364194800,24
5096,1364198400,48
5097,1364202000,54
5098,1364205600,34
5099,1364209200,54
5100,1364212800,42
5101,1364216400,30
5102,1364220000,34
5103,1364223600,34
5104,1364227200,40
5105,1364230800,24
5106,1364234400,26
5107,1364238000,32
5108,1364241600,32
5109,1364245200,18
5110,1364248800,56
5111,1364252400,50
5112,1364256000,38
5113,1364259600,32
5114,1364263200,22
5115,1364266800,30
5116,1364270400,26
5117,1364274000,18
5118,1364277600,26
5119,1364281200,16
5120,1364284800,22
5121,1364288400,16
5122,1364292000,32
5123,1364295600,34
5124,1364299200,28
5125,1364302800,40
5126,1364306400,38
5127,1364310000,30
5128,1364313600,36
5129,1364317200,30
5130,1364320800,22
5131,1364324400,16
5132,1364328000,28
5133,1364331600,16
5134,1364335200,26
5135,1364338800,20
5136,1364342400,28
5137,1364346000,14
5138,1364349600,26
5139,1364353200,8
5140,1364356800,10
5141,1364360400,6
5142,1364364000,8
5143,1364367600,18
5144,1364371200,8
5145,1364374800,12
5146,1364378400,12
5147,1364382000,16
5148,1364385600,16
5149,1364389200,12
5150,1364392800,14
5151,1364396400,16
5152,1364400000,12
5153,1364403600,14
5154,1364407200,10
5155,1364410800,28
5156,1364414400,12
5157,1364418000,38
5158,1364421600,30
5159,1364425200,14
5160,1364428800,16
5161,1364432400,18
5162,1364436000,12
5163,1364439600,16
5164,1364443200,14
5165,1364446800,8
5166,1364450400,4
5167,1364454000,10
5168,1364457600,14
5169,1364461200,22
5170,1364464800,28
5171,1364468400,22
5172,1364472000,24
5173,1364475600,22
5174,1364479200,34
5175,1364482800,42
5176,1364486400,30
5177,1364490000,34
5178,1364493600,28
5179,1364497200,44
5180,1364500800,26
5181,1364504400,30
5182,1364508000,50
5183,1364511600,48
5184,1364515200,28
5185,1364518800,32
5186,1364522400,34
5187,1364526000,18
5188,1364529600,22
5189,1364533200,16
5190,1364536800,22
5191,1364540400,16
5192,1364544000,12
5193,1364547600,24
5194,1364551200,50
5195,1364554800,36
5196,1364558400,28
5197,1364562000,44
5198,1364565600,28
5199,1364569200,64
5200,1364572800,26
5201,1364576400,22
5202,1364580000,28
5203,1364583600,32
5204,1364587200,36
5205,1364590800,38
5206,1364594400,36
5207,1364598000,22
5208,1364601600,26
5209,1364605200,16
5210,1364608800,14
5211,1364612400,20
5212,1364616000,26
5213,1364619600,14
5214,1364623200,6
5215,1364626800,6
5216,1364630400,4
5217,1364634000,12
5218,1364637600,20
5219,1364641200,14
5220,1364644800,18
5221,1364648400,12
5222,1364652000,26
5223,1364655600,20
5224,1364659200,10
5225,1364662800,18
5226,1364666400,18
5227,1364670000,18
5228,1364673600,38
5229,1364677200,24
5230,1364680800,18
5231,1364684400,22
5232,1364688000,26
5233,1364691600,20
5234,1364695200,12
5235,1364698800,14
5236,1364702400,14
5237,1364706000,12
5238,1364709600,10
5239,1364713200,18
5240,1364716800,14
5241,1364720400,14
5242,1364724000,16
5243,1364727600,14
5244,1364731200,12
5245,1364734800,18
